System Tag,Date,Portfolio Value,Cash In/Out,NAV,Prev NAV,PnL,Daily P/L %,Exposure Value,Prev Portfolio Value,Prev Exposure Value,Prev Pnl,Drawdown %,
SLONG7,2025-06-27,4204.18,-1951.00,100.58,100.18,4204.18,0.40,1055666.29,1951.00,1055666.29,1951.00,0.00,
SLONG8,2025-06-27,2752.29,-2508.57,100.50,100.24,2752.29,0.26,1055666.29,2508.57,1055666.29,2508.57,0.00,
SLONG9,2025-06-27,3202.67,-1951.00,100.48,100.18,3202.67,0.30,1055666.29,1951.00,1055666.29,1951.00,0.00,
Liquidcase Stock Holdings,2025-06-27,17015141.25,0.00,100.10,100.05,7787.25,0.05,17007354.00,17007354.00,16999566.75,7787.25,0.00,
Small Cap Stock Holdings,2025-06-27,30666000.00,0.00,100.17,99.73,135000.00,0.44,30531000.00,30531000.00,30615000.00,-84000.00,0.00,
Debt Stock Holdings,2025-06-27,17015141.25,0.00,100.10,100.05,7787.25,0.05,17007354.00,17007354.00,16999566.75,7787.25,0.00,
Equity Stock Holdings,2025-06-27,30666000.00,0.00,100.17,99.73,135000.00,0.44,30531000.00,30531000.00,30615000.00,-84000.00,0.00,
Stock Holdings,2025-06-27,47681141.25,0.00,100.14,99.84,142787.25,0.30,47538354.00,47538354.00,47614566.75,-76212.75,0.00,
Miscellaneous P&L,2025-06-27,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Tax,2025-06-27,-1386.78,2339.82,100.00,100.00,-1386.78,0.00,0.00,-2339.82,0.00,0.00,0.00,
Equity Holdings Tax,2025-06-27,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Equity Intraday Tax,2025-06-27,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
F&O Tax,2025-06-27,-1386.78,2339.82,100.00,100.00,-1386.78,0.00,0.00,-2339.82,0.00,0.00,0.00,
MCX Tax,2025-06-27,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Other Debits and Credits,2025-06-27,0.00,3256.70,100.00,100.00,0.00,0.00,0.00,-3256.70,0.00,0.00,0.00,
Equity Other Debits and Credits,2025-06-27,0.00,3256.70,100.00,100.00,0.00,0.00,0.00,-3256.70,0.00,0.00,0.00,
NPSAR,2025-06-27,3267341.39,-49970.16,100.59,100.20,100342.50,0.40,25335991.15,3216969.08,25335991.15,49970.19,0.00,
SPSAR,2025-06-27,3191875.89,-75998.97,100.40,100.30,24877.00,0.10,25335991.15,3242997.89,25335991.15,75999.00,0.00,
NLONG,2025-06-27,56927.92,-84811.21,100.56,100.33,56927.92,0.22,25335990.96,84811.21,25335990.96,84811.21,0.00,
SLONG,2025-06-27,76952.13,-26919.60,100.41,100.11,76952.13,0.30,25335990.96,26919.60,25335990.96,26919.60,0.00,
BNLONG,2025-06-27,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
FNLONG,2025-06-27,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
PSAR,2025-06-27,6459217.29,-125969.12,100.50,100.25,125219.50,0.25,50671982.30,6459966.98,50671982.30,125969.19,0.00,
LONG,2025-06-27,133880.05,-111730.81,100.49,100.22,133880.05,0.26,50671981.92,111730.81,50671981.92,111730.81,0.00,
Total Portfolio Value,2025-06-27,6591710.56,-235360.11,100.97,100.46,257712.77,0.51,50671982.00,6569357.97,50671982.00,235360.18,0.00,
Zerodha Total Portfolio,2025-06-27,51172024.35,0.00,101.10,100.31,400500.02,0.79,50771524.33,50771524.33,50615633.60,155890.73,0.00,
NPSAR1,2025-06-30,173266.88,-5902.50,100.38,100.57,-2677.50,-0.19,1407555.07,181846.88,1407555.07,5902.50,-0.19,
NPSAR10,2025-06-30,396154.37,-11805.00,100.66,100.65,279.51,0.01,3166998.88,407679.86,3166998.88,11805.00,0.00,
NPSAR11,2025-06-30,400392.33,-11805.00,100.79,100.65,4517.47,0.14,3166998.88,407679.86,3166998.88,11805.00,0.00,
NPSAR12,2025-06-30,404993.10,-11805.00,100.94,100.65,9118.24,0.29,3166998.88,407679.86,3166998.88,11805.00,0.00,
NPSAR13,2025-06-30,397629.88,-11805.00,100.50,100.44,1755.02,0.06,3166998.88,407679.86,3166998.88,11805.00,0.00,
NPSAR2,2025-06-30,173266.88,-5902.50,100.35,100.54,-2677.50,-0.19,1407555.07,181846.88,1407555.07,5902.50,-0.19,
NPSAR3,2025-06-30,173266.88,-5902.50,100.33,100.52,-2677.50,-0.19,1407555.07,181846.88,1407555.07,5902.50,-0.19,
NPSAR4,2025-06-30,173266.88,-5902.50,100.33,100.52,-2677.50,-0.19,1407555.07,181846.88,1407555.07,5902.50,-0.19,
NPSAR5,2025-06-30,173266.88,-5902.50,100.38,100.57,-2677.50,-0.19,1407555.07,181846.88,1407555.07,5902.50,-0.19,
NPSAR6,2025-06-30,173266.88,-5902.50,100.38,100.57,-2677.50,-0.19,1407555.07,181846.88,1407555.07,5902.50,-0.19,
NPSAR7,2025-06-30,173266.88,-5902.50,100.35,100.54,-2677.50,-0.19,1407555.07,181846.88,1407555.07,5902.50,-0.19,
NPSAR8,2025-06-30,173266.88,-5902.50,100.55,100.74,-2677.50,-0.19,1407555.07,181846.88,1407555.07,5902.50,-0.19,
NPSAR9,2025-06-30,173266.88,-5902.50,100.55,100.74,-2677.50,-0.19,1407555.07,181846.88,1407555.07,5902.50,-0.19,
SPSAR1,2025-06-30,176308.38,-1219.00,100.38,100.35,364.00,0.03,1407555.07,177163.38,1407555.07,1219.00,0.00,
SPSAR10,2025-06-30,401021.21,-3910.00,100.66,100.50,5146.35,0.16,3166998.88,399784.86,3166998.88,3910.00,0.00,
SPSAR11,2025-06-30,402981.92,-3536.00,100.69,100.46,7107.06,0.22,3166998.88,399410.86,3166998.88,3536.00,0.00,
SPSAR12,2025-06-30,397140.23,-3230.00,100.45,100.41,1265.37,0.04,3166998.88,399104.86,3166998.88,3230.00,0.00,
SPSAR13,2025-06-30,402589.90,-3230.00,100.62,100.41,6715.04,0.21,3166998.88,399104.86,3166998.88,3230.00,0.00,
SPSAR2,2025-06-30,176308.38,-1219.00,100.38,100.35,364.00,0.03,1407555.07,177163.38,1407555.07,1219.00,0.00,
SPSAR3,2025-06-30,176308.38,-1219.00,100.38,100.35,364.00,0.03,1407555.07,177163.38,1407555.07,1219.00,0.00,
SPSAR4,2025-06-30,176308.38,-1219.00,100.38,100.35,364.00,0.03,1407555.07,177163.38,1407555.07,1219.00,0.00,
SPSAR5,2025-06-30,176308.38,-1219.00,100.38,100.35,364.00,0.03,1407555.07,177163.38,1407555.07,1219.00,0.00,
SPSAR6,2025-06-30,176308.38,-1219.00,100.38,100.35,364.00,0.03,1407555.07,177163.38,1407555.07,1219.00,0.00,
SPSAR7,2025-06-30,176308.38,-1219.00,100.38,100.35,364.00,0.03,1407555.07,177163.38,1407555.07,1219.00,0.00,
SPSAR8,2025-06-30,176308.38,-1219.00,100.38,100.35,364.00,0.03,1407555.07,177163.38,1407555.07,1219.00,0.00,
SPSAR9,2025-06-30,176308.38,-1219.00,100.38,100.35,364.00,0.03,1407555.07,177163.38,1407555.07,1219.00,0.00,
BNLONG1,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
BNLONG10,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
BNLONG11,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
BNLONG12,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
BNLONG2,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
BNLONG3,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
BNLONG4,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
BNLONG5,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
BNLONG6,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
BNLONG7,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
BNLONG8,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
BNLONG9,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
FNLONG1,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
FNLONG10,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
FNLONG11,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
FNLONG12,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
FNLONG2,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
FNLONG3,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
FNLONG4,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
FNLONG5,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
FNLONG6,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
FNLONG7,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
FNLONG8,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
FNLONG9,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
NLONG1,2025-06-30,-1148.81,-3992.42,100.55,100.66,-1148.81,-0.11,1055666.29,3992.42,1055666.29,3992.42,-0.11,
NLONG10,2025-06-30,-1694.93,-4062.80,100.48,100.64,-1694.93,-0.16,1055666.29,4062.80,1055666.29,4062.80,-0.16,
NLONG11,2025-06-30,-1148.81,0.00,100.98,101.09,-1148.81,-0.11,1055666.29,0.00,1055666.29,0.00,-0.11,
NLONG12,2025-06-30,-1694.93,-2757.86,101.11,101.27,-1694.93,-0.16,1055666.29,2757.86,1055666.29,2757.86,-0.16,
NLONG13,2025-06-30,-1694.93,-3673.00,100.32,100.48,-1694.93,-0.16,1055666.29,3673.00,1055666.29,3673.00,-0.16,
NLONG14,2025-06-30,-1694.93,-3717.44,100.32,100.48,-1694.93,-0.16,1055666.29,3717.44,1055666.29,3717.44,-0.16,
NLONG15,2025-06-30,-1694.93,0.00,100.35,100.51,-1694.93,-0.16,1055666.29,0.00,1055666.29,0.00,-0.16,
NLONG16,2025-06-30,-1694.93,-2757.86,100.50,100.66,-1694.93,-0.16,1055666.29,2757.86,1055666.29,2757.86,-0.16,
NLONG17,2025-06-30,-1694.93,-3673.00,100.32,100.48,-1694.93,-0.16,1055666.29,3673.00,1055666.29,3673.00,-0.16,
NLONG18,2025-06-30,-1694.93,-3717.44,100.32,100.48,-1694.93,-0.16,1055666.29,3717.44,1055666.29,3717.44,-0.16,
NLONG19,2025-06-30,-1838.06,0.00,100.75,100.93,-1838.06,-0.17,1055666.29,0.00,1055666.29,0.00,-0.18,
NLONG2,2025-06-30,-1694.93,-4062.80,100.51,100.67,-1694.93,-0.16,1055666.29,4062.80,1055666.29,4062.80,-0.16,
NLONG20,2025-06-30,-1838.06,-2757.86,100.55,100.73,-1838.06,-0.17,1055666.29,2757.86,1055666.29,2757.86,-0.18,
NLONG21,2025-06-30,-1792.86,-3397.19,100.07,100.24,-1792.86,-0.17,1055666.29,3397.19,1055666.29,3397.19,-0.17,
NLONG22,2025-06-30,-1792.86,-3552.75,100.09,100.26,-1792.86,-0.17,1055666.29,3552.75,1055666.29,3552.75,-0.17,
NLONG23,2025-06-30,-1397.39,0.00,100.23,100.36,-1397.39,-0.13,1055666.29,0.00,1055666.29,0.00,-0.13,
NLONG24,2025-06-30,-1397.39,0.00,99.19,99.32,-1397.39,-0.13,1055666.29,0.00,1055666.29,0.00,-0.81,
NLONG3,2025-06-30,-1148.81,0.00,100.31,100.42,-1148.81,-0.11,1055666.29,0.00,1055666.29,0.00,-0.11,
NLONG4,2025-06-30,-1694.93,0.00,99.26,99.42,-1694.93,-0.16,1055666.29,0.00,1055666.29,0.00,-0.74,
NLONG5,2025-06-30,-1148.81,-3992.42,100.57,100.68,-1148.81,-0.11,1055666.29,3992.42,1055666.29,3992.42,-0.11,
NLONG6,2025-06-30,-1694.93,-4062.80,100.48,100.64,-1694.93,-0.16,1055666.29,4062.80,1055666.29,4062.80,-0.16,
NLONG7,2025-06-30,-1148.81,0.00,100.98,101.09,-1148.81,-0.11,1055666.29,0.00,1055666.29,0.00,-0.11,
NLONG8,2025-06-30,-1694.93,-2757.86,101.11,101.27,-1694.93,-0.16,1055666.29,2757.86,1055666.29,2757.86,-0.16,
NLONG9,2025-06-30,-1148.81,-3992.42,100.57,100.68,-1148.81,-0.11,1055666.29,3992.42,1055666.29,3992.42,-0.11,
SLONG1,2025-06-30,-2443.09,-3202.67,100.32,100.55,-2443.09,-0.23,1055666.29,3202.67,1055666.29,3202.67,-0.23,
SLONG10,2025-06-30,-3033.67,-3407.12,100.27,100.56,-3033.67,-0.29,1055666.29,3407.12,1055666.29,3407.12,-0.29,
SLONG11,2025-06-30,-2443.09,-4204.18,100.35,100.58,-2443.09,-0.23,1055666.29,4204.18,1055666.29,4204.18,-0.23,
SLONG12,2025-06-30,-3033.67,-2752.29,100.21,100.50,-3033.67,-0.29,1055666.29,2752.29,1055666.29,2752.29,-0.29,
SLONG13,2025-06-30,-3033.67,-2972.72,100.01,100.30,-3033.67,-0.29,1055666.29,2972.72,1055666.29,2972.72,-0.29,
SLONG14,2025-06-30,-2362.74,-3052.73,100.09,100.31,-2362.74,-0.22,1055666.29,3052.73,1055666.29,3052.73,-0.22,
SLONG15,2025-06-30,-3033.67,-3999.91,100.11,100.40,-3033.67,-0.29,1055666.29,3999.91,1055666.29,3999.91,-0.29,
SLONG16,2025-06-30,-2362.74,-2679.38,100.05,100.27,-2362.74,-0.22,1055666.29,2679.38,1055666.29,2679.38,-0.22,
SLONG17,2025-06-30,-3033.67,-2972.72,100.01,100.30,-3033.67,-0.29,1055666.29,2972.72,1055666.29,2972.72,-0.29,
SLONG18,2025-06-30,-2362.74,-3052.73,100.09,100.31,-2362.74,-0.22,1055666.29,3052.73,1055666.29,3052.73,-0.22,
SLONG19,2025-06-30,-2362.74,-3999.91,100.25,100.47,-2362.74,-0.22,1055666.29,3999.91,1055666.29,3999.91,-0.22,
SLONG2,2025-06-30,-3033.67,-3407.12,100.27,100.56,-3033.67,-0.29,1055666.29,3407.12,1055666.29,3407.12,-0.29,
SLONG20,2025-06-30,-2362.74,-2679.38,100.11,100.33,-2362.74,-0.22,1055666.29,2679.38,1055666.29,2679.38,-0.22,
SLONG21,2025-06-30,-2427.80,-2581.58,99.93,100.16,-2427.80,-0.23,1055666.29,2581.58,1055666.29,2581.58,-0.23,
SLONG22,2025-06-30,-2427.80,-2663.56,99.94,100.17,-2427.80,-0.23,1055666.29,2663.56,1055666.29,2663.56,-0.23,
SLONG23,2025-06-30,-1935.65,-3370.74,100.07,100.25,-1935.65,-0.18,1055666.29,3370.74,1055666.29,3370.74,-0.18,
SLONG24,2025-06-30,-1935.65,-2227.99,99.96,100.14,-1935.65,-0.18,1055666.29,2227.99,1055666.29,2227.99,-0.18,
SLONG3,2025-06-30,-2443.09,-4204.18,100.35,100.58,-2443.09,-0.23,1055666.29,4204.18,1055666.29,4204.18,-0.23,
SLONG4,2025-06-30,-3033.67,-2752.29,100.15,100.44,-3033.67,-0.29,1055666.29,2752.29,1055666.29,2752.29,-0.29,
SLONG5,2025-06-30,-2443.09,-3202.67,100.25,100.48,-2443.09,-0.23,1055666.29,3202.67,1055666.29,3202.67,-0.23,
SLONG6,2025-06-30,-3033.67,-3407.12,100.27,100.56,-3033.67,-0.29,1055666.29,3407.12,1055666.29,3407.12,-0.29,
SLONG7,2025-06-30,-2443.09,-4204.18,100.35,100.58,-2443.09,-0.23,1055666.29,4204.18,1055666.29,4204.18,-0.23,
SLONG8,2025-06-30,-3033.67,-2752.29,100.21,100.50,-3033.67,-0.29,1055666.29,2752.29,1055666.29,2752.29,-0.29,
SLONG9,2025-06-30,-2443.09,-3202.67,100.25,100.48,-2443.09,-0.23,1055666.29,3202.67,1055666.29,3202.67,-0.23,
Liquidcase Stock Holdings,2025-06-30,17016698.70,0.00,100.11,100.10,1557.45,0.01,17015141.25,17015141.25,17007354.00,7787.25,0.00,
Small Cap Stock Holdings,2025-06-30,30333000.00,0.00,99.08,100.17,-333000.00,-1.09,30666000.00,30666000.00,30531000.00,135000.00,-1.09,
Debt Stock Holdings,2025-06-30,17016698.70,0.00,100.11,100.10,1557.45,0.01,17015141.25,17015141.25,17007354.00,7787.25,0.00,
Equity Stock Holdings,2025-06-30,30333000.00,0.00,99.08,100.17,-333000.00,-1.09,30666000.00,30666000.00,30531000.00,135000.00,-1.09,
Stock Holdings,2025-06-30,47349698.70,0.00,99.44,100.14,-331442.55,-0.70,47681141.25,47681141.25,47538354.00,142787.25,-0.70,
Miscellaneous P&L,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Tax,2025-06-30,-1419.77,1386.78,100.00,100.00,-1419.77,0.00,0.00,-1386.78,0.00,0.00,0.00,
Equity Holdings Tax,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Equity Intraday Tax,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
F&O Tax,2025-06-30,-1419.77,1386.78,100.00,100.00,-1419.77,0.00,0.00,-1386.78,0.00,0.00,0.00,
MCX Tax,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Other Debits and Credits,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Equity Other Debits and Credits,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
NPSAR,2025-06-30,3158571.63,-100342.47,100.56,100.59,-8427.26,-0.03,25335991.15,3267341.39,25335991.15,100342.50,-0.03,
SPSAR,2025-06-30,3190508.71,-24876.97,100.49,100.40,23509.82,0.09,25335991.15,3191875.89,25335991.15,24877.00,0.00,
NLONG,2025-06-30,-37288.64,-56927.92,100.41,100.56,-37288.64,-0.15,25335990.96,56927.92,25335990.96,56927.92,-0.15,
SLONG,2025-06-30,-62502.17,-76952.13,100.16,100.41,-62502.17,-0.25,25335990.96,76952.13,25335990.96,76952.13,-0.25,
BNLONG,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
FNLONG,2025-06-30,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
PSAR,2025-06-30,6349080.35,-125219.43,100.53,100.50,15082.56,0.03,50671982.30,6459217.29,50671982.30,125219.50,0.00,
LONG,2025-06-30,-99790.81,-133880.05,100.29,100.49,-99790.81,-0.20,50671981.92,133880.05,50671981.92,133880.05,-0.20,
Total Portfolio Value,2025-06-30,6247869.77,-257712.70,100.80,100.97,-86128.02,-0.17,50671982.00,6591710.56,50671982.00,257712.77,-0.17,
Zerodha Total Portfolio,2025-06-30,50754453.78,0.00,100.27,101.10,-417570.57,-0.82,51172024.35,51172024.35,50771524.33,400500.02,-0.82,
NPSAR1,2025-07-01,179821.88,2677.50,100.66,100.38,3877.50,0.28,1407555.07,173266.88,1407555.07,-2677.50,0.00,
NPSAR10,2025-07-01,396401.24,-279.51,100.68,100.66,526.38,0.02,3166998.88,396154.37,3166998.88,279.51,0.00,
NPSAR11,2025-07-01,398033.06,-4517.47,100.86,100.79,2158.20,0.07,3166998.88,400392.33,3166998.88,4517.47,0.00,
NPSAR12,2025-07-01,398128.17,-9118.24,101.01,100.94,2253.31,0.07,3166998.88,404993.10,3166998.88,9118.24,0.00,
NPSAR13,2025-07-01,400839.20,-1755.02,100.66,100.50,4964.34,0.16,3166998.88,397629.88,3166998.88,1755.02,0.00,
NPSAR2,2025-07-01,179821.88,2677.50,100.63,100.35,3877.50,0.28,1407555.07,173266.88,1407555.07,-2677.50,0.00,
NPSAR3,2025-07-01,179821.88,2677.50,100.61,100.33,3877.50,0.28,1407555.07,173266.88,1407555.07,-2677.50,0.00,
NPSAR4,2025-07-01,179821.88,2677.50,100.61,100.33,3877.50,0.28,1407555.07,173266.88,1407555.07,-2677.50,0.00,
NPSAR5,2025-07-01,179821.88,2677.50,100.66,100.38,3877.50,0.28,1407555.07,173266.88,1407555.07,-2677.50,0.00,
NPSAR6,2025-07-01,179821.88,2677.50,100.66,100.38,3877.50,0.28,1407555.07,173266.88,1407555.07,-2677.50,0.00,
NPSAR7,2025-07-01,179821.88,2677.50,100.63,100.35,3877.50,0.28,1407555.07,173266.88,1407555.07,-2677.50,0.00,
NPSAR8,2025-07-01,179821.88,2677.50,100.83,100.55,3877.50,0.28,1407555.07,173266.88,1407555.07,-2677.50,0.00,
NPSAR9,2025-07-01,179821.88,2677.50,100.83,100.55,3877.50,0.28,1407555.07,173266.88,1407555.07,-2677.50,0.00,
SPSAR1,2025-07-01,176351.72,-364.00,100.41,100.38,407.34,0.03,1407555.07,176308.38,1407555.07,364.00,0.00,
SPSAR10,2025-07-01,402861.78,-5146.35,100.88,100.66,6986.92,0.22,3166998.88,401021.21,3166998.88,5146.35,0.00,
SPSAR11,2025-07-01,403508.37,-7107.06,100.93,100.69,7633.51,0.24,3166998.88,402981.92,3166998.88,7107.06,0.00,
SPSAR12,2025-07-01,403938.23,-1265.37,100.71,100.45,8063.37,0.25,3166998.88,397140.23,3166998.88,1265.37,0.00,
SPSAR13,2025-07-01,406520.21,-6715.04,100.96,100.62,10645.35,0.34,3166998.88,402589.90,3166998.88,6715.04,0.00,
SPSAR2,2025-07-01,176351.72,-364.00,100.41,100.38,407.34,0.03,1407555.07,176308.38,1407555.07,364.00,0.00,
SPSAR3,2025-07-01,176351.72,-364.00,100.41,100.38,407.34,0.03,1407555.07,176308.38,1407555.07,364.00,0.00,
SPSAR4,2025-07-01,176351.72,-364.00,100.41,100.38,407.34,0.03,1407555.07,176308.38,1407555.07,364.00,0.00,
SPSAR5,2025-07-01,176351.72,-364.00,100.41,100.38,407.34,0.03,1407555.07,176308.38,1407555.07,364.00,0.00,
SPSAR6,2025-07-01,176351.72,-364.00,100.41,100.38,407.34,0.03,1407555.07,176308.38,1407555.07,364.00,0.00,
SPSAR7,2025-07-01,176351.72,-364.00,100.41,100.38,407.34,0.03,1407555.07,176308.38,1407555.07,364.00,0.00,
SPSAR8,2025-07-01,176351.72,-364.00,100.41,100.38,407.34,0.03,1407555.07,176308.38,1407555.07,364.00,0.00,
SPSAR9,2025-07-01,176266.43,-364.00,100.40,100.38,322.05,0.02,1407555.07,176308.38,1407555.07,364.00,0.00,
BNLONG1,2025-07-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
BNLONG10,2025-07-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
BNLONG11,2025-07-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
BNLONG12,2025-07-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
BNLONG2,2025-07-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
BNLONG3,2025-07-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
BNLONG4,2025-07-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
BNLONG5,2025-07-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
BNLONG6,2025-07-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
BNLONG7,2025-07-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
BNLONG8,2025-07-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
BNLONG9,2025-07-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
FNLONG1,2025-07-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
FNLONG10,2025-07-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
FNLONG11,2025-07-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
FNLONG12,2025-07-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
FNLONG2,2025-07-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
FNLONG3,2025-07-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
FNLONG4,2025-07-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
FNLONG5,2025-07-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
FNLONG6,2025-07-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
FNLONG7,2025-07-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
FNLONG8,2025-07-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
FNLONG9,2025-07-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
NLONG1,2025-07-01,421.89,1148.81,100.59,100.55,421.89,0.04,1055666.29,-1148.81,1055666.29,-1148.81,-0.07,
NLONG10,2025-07-01,-155.57,1694.93,100.47,100.48,-155.57,-0.01,1055666.29,-1694.93,1055666.29,-1694.93,-0.17,
NLONG11,2025-07-01,-174.07,1148.81,100.96,100.98,-174.07,-0.02,1055666.29,-1148.81,1055666.29,-1148.81,-0.13,
NLONG12,2025-07-01,-37.11,1694.93,101.11,101.11,-37.11,0.00,1055666.29,-1694.93,1055666.29,-1694.93,-0.16,
NLONG13,2025-07-01,421.89,1694.93,100.36,100.32,421.89,0.04,1055666.29,-1694.93,1055666.29,-1694.93,-0.12,
NLONG14,2025-07-01,-155.57,1694.93,100.31,100.32,-155.57,-0.01,1055666.29,-1694.93,1055666.29,-1694.93,-0.17,
NLONG15,2025-07-01,-174.07,1694.93,100.33,100.35,-174.07,-0.02,1055666.29,-1694.93,1055666.29,-1694.93,-0.18,
NLONG16,2025-07-01,-37.11,1694.93,100.50,100.50,-37.11,0.00,1055666.29,-1694.93,1055666.29,-1694.93,-0.16,
NLONG17,2025-07-01,421.89,1694.93,100.36,100.32,421.89,0.04,1055666.29,-1694.93,1055666.29,-1694.93,-0.12,
NLONG18,2025-07-01,-155.57,1694.93,100.31,100.32,-155.57,-0.01,1055666.29,-1694.93,1055666.29,-1694.93,-0.17,
