System Tag,Date,Portfolio Value,Cash In/Out,NAV,Prev NAV,PnL,Daily P/L %,Exposure Value,Prev Portfolio Value,Prev Exposure Value,Prev Pnl,Drawdown %,,,,,,,,,,,,
SLONG15,2025-12-24,0.00,0.00,95.04,95.04,0.00,0.00,3032239.79,0.00,3032239.79,0.00,-5.23,,,,,,,,,,,,
SLONG16,2025-12-24,0.00,0.00,97.39,97.39,0.00,0.00,3032239.79,0.00,3032239.79,0.00,-2.68,,,,,,,,,,,,
SLONG17,2025-12-24,0.00,0.00,99.03,99.03,0.00,0.00,3032239.79,0.00,3032239.79,0.00,-1.21,,,,,,,,,,,,
SLONG18,2025-12-24,0.00,0.00,97.37,97.37,0.00,0.00,3032239.79,0.00,3032239.79,0.00,-2.63,,,,,,,,,,,,
SLONG19,2025-12-24,0.00,0.00,94.73,94.73,0.00,0.00,3032239.79,0.00,3032239.79,0.00,-5.53,,,,,,,,,,,,
SLONG2,2025-12-24,0.00,0.00,102.60,102.60,0.00,0.00,3032239.79,0.00,3032239.79,0.00,0.00,,,,,,,,,,,,
SLONG20,2025-12-24,0.00,0.00,97.28,97.28,0.00,0.00,3032239.79,0.00,3032239.79,0.00,-2.79,,,,,,,,,,,,
SLONG21,2025-12-24,0.00,0.00,98.71,98.71,0.00,0.00,3032239.79,0.00,3032239.79,0.00,-1.53,,,,,,,,,,,,
SLONG22,2025-12-24,0.00,0.00,97.10,97.10,0.00,0.00,3032239.79,0.00,3032239.79,0.00,-2.90,,,,,,,,,,,,
SLONG23,2025-12-24,0.00,0.00,95.89,95.89,0.00,0.00,3032239.79,0.00,3032239.79,0.00,-4.38,,,,,,,,,,,,
SLONG24,2025-12-24,0.00,0.00,96.68,96.68,0.00,0.00,3032239.79,0.00,3032239.79,0.00,-3.39,,,,,,,,,,,,
SLONG3,2025-12-24,0.00,0.00,98.99,98.99,0.00,0.00,3032239.79,0.00,3032239.79,0.00,-1.95,,,,,,,,,,,,
SLONG4,2025-12-24,0.00,0.00,101.09,101.09,0.00,0.00,3032239.79,0.00,3032239.79,0.00,-0.78,,,,,,,,,,,,
SLONG5,2025-12-24,0.00,0.00,102.30,102.30,0.00,0.00,3032239.79,0.00,3032239.79,0.00,0.00,,,,,,,,,,,,
SLONG6,2025-12-24,0.00,0.00,102.77,102.77,0.00,0.00,3032239.79,0.00,3032239.79,0.00,0.00,,,,,,,,,,,,
SLONG7,2025-12-24,0.00,0.00,98.88,98.88,0.00,0.00,3032239.79,0.00,3032239.79,0.00,-1.74,,,,,,,,,,,,
SLONG8,2025-12-24,0.00,0.00,100.63,100.63,0.00,0.00,3032239.79,0.00,3032239.79,0.00,-0.78,,,,,,,,,,,,
SLONG9,2025-12-24,0.00,0.00,102.14,102.14,0.00,0.00,3032239.79,0.00,3032239.79,0.00,0.00,,,,,,,,,,,,
Gold Stock Holdings,2025-12-24,3078632.74,0.00,110.69,110.58,2991.34,0.10,3075641.40,3075641.40,3029139.66,46501.74,0.00,,,,,,,,,,,,
Low Vol Stock Holdings,2025-12-24,1366924.60,0.00,100.06,100.19,-1769.10,-0.13,1368693.70,1368693.70,1370462.80,-1769.10,-0.29,,,,,,,,,,,,
QAW Liquidcase Stock Holdings,2025-12-24,2005740.90,0.00,100.53,100.50,537.30,0.03,2005203.60,2005203.60,2004845.40,358.20,0.00,,,,,,,,,,,,
QAW Momentum Stock Holdings,2025-12-24,2782903.68,0.00,97.94,97.92,523.89,0.02,2782379.79,2782379.79,2781855.90,523.89,-2.84,,,,,,,,,,,,
QYE Liquidcase Stock Holdings,2025-12-24,27119610.39,0.00,100.30,100.27,7264.83,0.03,27112345.56,27112345.56,27107502.34,4843.22,0.00,,,,,,,,,,,,
Small Cap Stock Holdings,2025-12-24,25076416.50,25288941.00,99.16,100.00,-212524.50,-0.84,25288941.00,0.00,0.00,0.00,-0.84,,,,,,,,,,,,
Debt Stock Holdings,2025-12-24,29125351.29,0.00,100.50,100.47,7802.13,0.03,29117549.16,29117549.16,29112347.74,5201.42,0.00,,,,,,,,,,,,
Equity Stock Holdings,2025-12-24,32304877.52,25288941.00,100.41,103.43,-210778.37,-2.92,7226714.89,7226714.89,7181458.36,45256.53,-2.92,,,,,,,,,,,,
Stock Holdings,2025-12-24,61430228.81,25288941.00,100.81,101.38,-202976.24,-0.56,36344264.05,36344264.05,36293806.10,50457.95,-0.67,,,,,,,,,,,,
Small Cap Mutual Funds,2025-12-24,70607451.32,-25285650.69,101.50,101.81,-292367.37,-0.30,96185469.37,96185469.37,95964212.27,221257.10,-0.44,,,,,,,,,,,,
Equity Mutual Funds,2025-12-24,70607451.32,-25285650.69,101.50,101.81,-292367.37,-0.30,96185469.37,96185469.37,95964212.27,221257.10,-0.44,,,,,,,,,,,,
Mutual Funds,2025-12-24,70607451.32,-25285650.69,101.50,101.81,-292367.37,-0.30,96185469.37,96185469.37,95964212.27,221257.10,-0.44,,,,,,,,,,,,
Miscellaneous P&L,2025-12-24,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Total Tax,2025-12-24,-3505.56,3171.53,100.00,100.00,-3505.56,0.00,0.00,-3171.53,0.00,0.00,0.00,,,,,,,,,,,,
Equity Holdings Tax,2025-12-24,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Equity Intraday Tax,2025-12-24,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
QAW F&O Tax,2025-12-24,-265.20,239.38,100.00,100.00,-265.20,0.00,0.00,-239.38,0.00,-239.38,0.00,,,,,,,,,,,,
QYE F&O Tax,2025-12-24,-3240.36,2932.15,100.00,100.00,-3240.36,0.00,0.00,-2932.15,0.00,-2932.15,0.00,,,,,,,,,,,,
F&O Tax,2025-12-24,-3505.56,3171.53,100.00,100.00,-3505.56,0.00,0.00,-3171.53,0.00,0.00,0.00,,,,,,,,,,,,
MCX Tax,2025-12-24,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Total Other Debits and Credits,2025-12-24,0.00,106.20,100.00,100.00,0.00,0.00,0.00,-106.20,0.00,0.00,0.00,,,,,,,,,,,,
Equity Other Debits and Credits,2025-12-24,0.00,106.20,100.00,100.00,0.00,0.00,0.00,-106.20,0.00,0.00,0.00,,,,,,,,,,,,
QAW NPSAR,2025-12-24,1382151.98,3009.39,100.90,100.79,5819.32,0.11,5505330.67,1373323.27,5492904.55,97.14,-0.16,,,,,,,,,,,,
QYE NPSAR,2025-12-24,16888211.07,-4296.36,99.93,99.83,71104.98,0.11,67268424.63,16821402.45,67280850.75,1189.83,-0.16,,,,,,,,,,,,
NPSAR,2025-12-24,18270363.13,-1286.98,100.90,100.79,76924.30,0.11,72773755.30,18194725.80,72773755.30,1286.97,-0.16,,,,,,,,,,,,
QAW SPSAR,2025-12-24,1380820.25,2044.84,101.02,100.94,4487.59,0.08,5505330.67,1374287.82,5492904.55,1061.69,-0.28,,,,,,,,,,,,
QYE SPSAR,2025-12-24,16871938.95,-16110.84,99.91,99.83,54832.86,0.08,67268424.63,16833216.93,67280850.75,13004.31,-0.28,,,,,,,,,,,,
SPSAR,2025-12-24,18252759.28,-14065.96,101.02,100.94,59320.45,0.08,72773755.30,18207504.82,72773755.30,14066.00,-0.28,,,,,,,,,,,,
QAW NLONG,2025-12-24,0.00,0.00,103.15,103.15,0.00,0.00,5505330.65,0.00,5492904.53,0.00,-0.46,,,,,,,,,,,,
QYE NLONG,2025-12-24,0.00,0.00,99.66,99.66,0.00,0.00,67268424.31,0.00,67280850.44,0.00,-0.46,,,,,,,,,,,,
NLONG,2025-12-24,0.00,0.00,103.15,103.15,0.00,0.00,72773754.96,0.00,72773754.96,0.00,-0.46,,,,,,,,,,,,
QAW SLONG,2025-12-24,0.00,0.00,99.27,99.27,0.00,0.00,5505330.65,0.00,5492904.53,0.00,-0.86,,,,,,,,,,,,
QYE SLONG,2025-12-24,0.00,0.00,99.14,99.14,0.00,0.00,67268424.31,0.00,67280850.44,0.00,-0.86,,,,,,,,,,,,
SLONG,2025-12-24,0.00,0.00,99.27,99.27,0.00,0.00,72773754.96,0.00,72773754.96,0.00,-0.86,,,,,,,,,,,,
QAW PSAR,2025-12-24,2762972.23,5054.23,100.96,100.86,10306.91,0.09,11010661.35,2747611.10,10985809.11,1158.83,-0.14,,,,,,,,,,,,
QYE PSAR,2025-12-24,33760150.02,-20407.20,99.92,99.83,125937.84,0.09,134536849.26,33654619.38,134561701.50,14194.14,-0.14,,,,,,,,,,,,
PSAR,2025-12-24,36523122.40,-15352.95,100.96,100.86,136244.75,0.09,145547510.60,36402230.62,145547510.60,15352.97,-0.14,,,,,,,,,,,,
QAW LONG,2025-12-24,0.00,0.00,101.19,101.19,0.00,0.00,11010661.29,0.00,10985809.06,0.00,-0.60,,,,,,,,,,,,
QYE LONG,2025-12-24,0.00,0.00,99.40,99.40,0.00,0.00,134536848.63,0.00,134561700.87,0.00,-0.60,,,,,,,,,,,,
LONG,2025-12-24,0.00,0.00,101.19,101.19,0.00,0.00,145547509.92,0.00,145547509.92,0.00,-0.60,,,,,,,,,,,,
QAW Total Portfolio Value,2025-12-24,2762707.04,5293.61,101.53,101.44,10041.71,0.09,11010661.30,2747371.71,10985809.06,919.45,-1.01,,,,,,,,,,,,
QYE Total Portfolio Value,2025-12-24,33756909.65,-17475.05,99.29,99.20,122697.48,0.09,134536848.70,33651687.23,134561700.94,11261.99,-0.72,,,,,,,,,,,,
Total Portfolio Value,2025-12-24,36519616.84,-12181.42,101.76,101.67,132739.19,0.09,145547510.00,36399059.09,145547510.00,12181.44,-0.73,,,,,,,,,,,,
QAW Zerodha Total Portfolio,2025-12-24,11115394.12,0.00,104.03,103.91,12325.14,0.11,11103068.98,11103068.98,11056587.91,46481.08,0.00,,,,,,,,,,,,
QYE Zerodha Total Portfolio,2025-12-24,135294318.58,3290.31,99.76,100.03,-374929.56,-0.28,135665957.83,135665957.83,135428648.62,237309.21,-0.95,,,,,,,,,,,,
Zerodha Total Portfolio,2025-12-24,146409712.71,3290.31,102.91,103.17,-362604.42,-0.25,146769026.81,146769026.81,146485236.52,283790.29,-0.87,,,,,,,,,,,,
QAW NPSAR1,2025-12-26,76317.65,689.16,102.31,102.67,-1069.33,-0.35,309547.91,76697.82,305851.70,234.89,-0.38,,,,,,,,,,,,
QYE NPSAR1,2025-12-26,928922.91,4784.80,100.86,101.21,-13015.67,-0.35,3767754.31,937153.78,3737134.69,2870.11,-0.38,,,,,,,,,,,,
QAW NPSAR10,2025-12-26,177510.62,74.22,100.70,100.21,3389.91,0.49,696482.81,174046.49,688166.33,2004.90,0.00,,,,,,,,,,,,
QYE NPSAR10,2025-12-26,2160623.13,-7273.93,100.39,99.90,41261.34,0.49,8477447.19,2126635.73,8408553.04,24497.47,0.00,,,,,,,,,,,,
QAW NPSAR11,2025-12-26,176754.74,1460.02,101.81,101.43,2634.04,0.38,696482.81,172660.68,688166.33,619.10,0.00,,,,,,,,,,,,
QYE NPSAR11,2025-12-26,2151422.76,9658.94,100.57,100.19,32060.96,0.38,8477447.19,2109702.86,8408553.04,7564.59,0.00,,,,,,,,,,,,
QAW NPSAR12,2025-12-26,176754.74,1184.38,102.83,102.44,2634.04,0.38,696482.81,172936.32,688166.33,894.74,0.00,,,,,,,,,,,,
QYE NPSAR12,2025-12-26,2151422.76,6290.95,100.61,100.23,32060.96,0.38,8477447.19,2113070.84,8408553.04,10932.58,0.00,,,,,,,,,,,,
QAW NPSAR13,2025-12-26,176754.74,1293.42,99.70,99.32,2634.04,0.38,696482.81,172827.28,688166.33,785.69,-1.76,,,,,,,,,,,,
QYE NPSAR13,2025-12-26,2151422.76,7623.31,98.24,97.87,32060.96,0.38,8477447.19,2111738.49,8408553.04,9600.23,-1.76,,,,,,,,,,,,
QAW NPSAR2,2025-12-26,75969.18,764.05,97.19,97.64,-1417.80,-0.46,309547.91,76622.93,305851.70,160.00,-2.88,,,,,,,,,,,,
QYE NPSAR2,2025-12-26,924681.38,5699.91,98.55,99.00,-17257.20,-0.46,3767754.31,936238.67,3737134.69,1955.00,-1.84,,,,,,,,,,,,
QAW NPSAR3,2025-12-26,75969.18,764.05,97.30,97.75,-1417.80,-0.46,309547.91,76622.93,305851.70,160.00,-3.08,,,,,,,,,,,,
QYE NPSAR3,2025-12-26,924681.38,5699.91,98.22,98.68,-17257.20,-0.46,3767754.31,936238.67,3737134.69,1955.00,-2.17,,,,,,,,,,,,
QAW NPSAR4,2025-12-26,75969.18,764.05,99.42,99.88,-1417.80,-0.46,309547.91,76622.93,305851.70,160.00,-1.13,,,,,,,,,,,,
QYE NPSAR4,2025-12-26,924681.38,5699.91,99.29,99.75,-17257.20,-0.46,3767754.31,936238.67,3737134.69,1955.00,-1.11,,,,,,,,,,,,
QAW NPSAR5,2025-12-26,75622.19,764.05,99.94,100.51,-1764.79,-0.57,309547.91,76622.93,305851.70,160.00,-1.14,,,,,,,,,,,,
QYE NPSAR5,2025-12-26,920457.89,5699.91,99.25,99.82,-21480.69,-0.57,3767754.31,936238.67,3737134.69,1955.00,-1.14,,,,,,,,,,,,
QAW NPSAR6,2025-12-26,76086.79,764.05,100.95,101.38,-1300.19,-0.42,309547.91,76622.93,305851.70,160.00,-0.50,,,,,,,,,,,,
QYE NPSAR6,2025-12-26,926112.98,5699.91,99.90,100.32,-15825.59,-0.42,3767754.31,936238.67,3737134.69,1955.00,-0.50,,,,,,,,,,,,
QAW NPSAR7,2025-12-26,76706.24,764.05,102.13,102.35,-680.74,-0.22,309547.91,76622.93,305851.70,160.00,-0.22,,,,,,,,,,,,
QYE NPSAR7,2025-12-26,933652.76,5699.91,100.91,101.14,-8285.82,-0.22,3767754.31,936238.67,3737134.69,1955.00,-0.22,,,,,,,,,,,,
QAW NPSAR8,2025-12-26,76729.72,764.05,102.95,103.17,-657.26,-0.21,309547.91,76622.93,305851.70,160.00,-0.21,,,,,,,,,,,,
QYE NPSAR8,2025-12-26,933938.59,5699.91,101.03,101.25,-7999.98,-0.21,3767754.31,936238.67,3737134.69,1955.00,-0.21,,,,,,,,,,,,
QAW NPSAR9,2025-12-26,77047.51,764.05,103.17,103.28,-339.47,-0.11,309547.91,76622.93,305851.70,160.00,-0.11,,,,,,,,,,,,
QYE NPSAR9,2025-12-26,937806.60,5699.91,101.55,101.67,-4131.98,-0.11,3767754.31,936238.67,3737134.69,1955.00,-0.11,,,,,,,,,,,,
QAW SPSAR1,2025-12-26,76148.35,341.50,101.95,102.36,-1238.63,-0.40,309547.91,77045.48,305851.70,582.55,-1.31,,,,,,,,,,,,
QYE SPSAR1,2025-12-26,926862.21,536.81,100.09,100.50,-15076.37,-0.40,3767754.31,941401.77,3737134.69,7118.10,-1.31,,,,,,,,,,,,
QAW SPSAR10,2025-12-26,177937.19,2420.19,101.12,100.57,3816.49,0.55,696482.81,171700.51,688166.33,-341.07,0.00,,,,,,,,,,,,
QYE SPSAR10,2025-12-26,2165815.31,21391.04,100.52,99.97,46453.51,0.55,8477447.19,2097970.75,8408553.04,-4167.51,0.00,,,,,,,,,,,,
QAW SPSAR11,2025-12-26,177937.19,1525.20,102.26,101.70,3816.49,0.55,696482.81,172595.50,688166.33,553.92,0.00,,,,,,,,,,,,
QYE SPSAR11,2025-12-26,2165815.31,10455.33,100.58,100.03,46453.51,0.55,8477447.19,2108906.47,8408553.04,6768.21,0.00,,,,,,,,,,,,
QAW SPSAR12,2025-12-26,177937.19,1351.06,101.84,101.28,3816.49,0.55,696482.81,172769.64,688166.33,728.05,-1.03,,,,,,,,,,,,
QYE SPSAR12,2025-12-26,2165815.31,8327.60,99.71,99.17,46453.51,0.55,8477447.19,2111034.20,8408553.04,8895.94,-1.03,,,,,,,,,,,,
QAW SPSAR13,2025-12-26,177937.19,554.66,99.86,99.31,3816.49,0.55,696482.81,173566.04,688166.33,1524.46,-1.05,,,,,,,,,,,,
QYE SPSAR13,2025-12-26,2165815.31,-1403.48,99.07,98.53,46453.51,0.55,8477447.19,2120765.28,8408553.04,18627.02,-1.05,,,,,,,,,,,,
QAW SPSAR2,2025-12-26,76148.35,375.51,94.65,95.03,-1238.63,-0.40,309547.91,77011.47,305851.70,548.55,-5.35,,,,,,,,,,,,
QYE SPSAR2,2025-12-26,926862.21,952.34,97.79,98.18,-15076.37,-0.40,3767754.31,940986.24,3737134.69,6702.56,-2.57,,,,,,,,,,,,
QAW SPSAR3,2025-12-26,75955.87,668.90,97.32,97.77,-1431.11,-0.46,309547.91,76718.08,305851.70,255.16,-2.68,,,,,,,,,,,,
QYE SPSAR3,2025-12-26,924519.37,4537.21,99.26,99.72,-17419.21,-0.46,3767754.31,937401.37,3737134.69,3117.69,-1.05,,,,,,,,,,,,
QAW SPSAR4,2025-12-26,76095.20,721.22,99.41,99.83,-1291.78,-0.42,309547.91,76665.75,305851.70,202.83,-1.13,,,,,,,,,,,,
QYE SPSAR4,2025-12-26,926215.26,5176.58,99.73,100.15,-15723.32,-0.42,3767754.31,936761.99,3737134.69,2478.32,-0.60,,,,,,,,,,,,
QAW SPSAR5,2025-12-26,76685.08,720.09,100.39,100.62,-701.89,-0.23,309547.91,76666.89,305851.70,203.96,-0.73,,,,,,,,,,,,
QYE SPSAR5,2025-12-26,933395.27,5162.77,100.07,100.30,-8543.31,-0.23,3767754.31,936775.81,3737134.69,2492.14,-0.28,,,,,,,,,,,,
QAW SPSAR6,2025-12-26,76974.11,857.39,102.18,102.31,-412.87,-0.13,309547.91,76529.59,305851.70,66.67,-0.13,,,,,,,,,,,,
QYE SPSAR6,2025-12-26,936913.20,6840.31,100.18,100.32,-5025.38,-0.13,3767754.31,935098.26,3737134.69,814.59,-0.13,,,,,,,,,,,,
QAW SPSAR7,2025-12-26,77088.49,819.90,104.04,104.14,-298.49,-0.10,309547.91,76567.08,305851.70,104.15,-0.10,,,,,,,,,,,,
QYE SPSAR7,2025-12-26,938305.43,6382.27,101.24,101.33,-3633.15,-0.10,3767754.31,935556.31,3737134.69,1272.64,-0.10,,,,,,,,,,,,
QAW SPSAR8,2025-12-26,77438.41,881.38,104.89,104.87,51.43,0.02,309547.91,76505.60,305851.70,42.68,0.00,,,,,,,,,,,,
QYE SPSAR8,2025-12-26,942564.53,7133.44,101.51,101.49,625.95,0.02,3767754.31,934805.13,3737134.69,521.46,0.00,,,,,,,,,,,,
QAW SPSAR9,2025-12-26,77438.41,908.36,105.15,105.14,51.43,0.02,309547.91,76478.61,305851.70,15.69,0.00,,,,,,,,,,,,
QYE SPSAR9,2025-12-26,942564.53,7463.21,101.57,101.55,625.95,0.02,3767754.31,934475.36,3737134.69,191.69,0.00,,,,,,,,,,,,
NPSAR1,2025-12-26,1005240.56,5473.96,102.31,102.66,-14085.00,-0.35,4077302.25,1013851.60,4042986.42,3105.00,-0.38,,,,,,,,,,,,
NPSAR10,2025-12-26,2338133.75,-7199.72,100.69,100.20,44651.25,0.49,9173930.00,2300682.22,9096719.38,26502.37,0.00,,,,,,,,,,,,
NPSAR11,2025-12-26,2328177.50,11118.96,101.79,101.41,34695.00,0.38,9173930.00,2282363.54,9096719.38,8183.69,-0.02,,,,,,,,,,,,
NPSAR12,2025-12-26,2328177.50,7475.34,102.84,102.45,34695.00,0.38,9173930.00,2286007.16,9096719.38,11827.32,0.00,,,,,,,,,,,,
NPSAR13,2025-12-26,2328177.50,8916.74,99.69,99.31,34695.00,0.38,9173930.00,2284565.76,9096719.38,10385.92,-1.76,,,,,,,,,,,,
NPSAR2,2025-12-26,1000650.56,6463.96,97.19,97.64,-18675.00,-0.46,4077302.25,1012861.60,4042986.42,2115.00,-2.88,,,,,,,,,,,,
NPSAR3,2025-12-26,1000650.56,6463.96,97.30,97.75,-18675.00,-0.46,4077302.25,1012861.60,4042986.42,2115.00,-3.08,,,,,,,,,,,,
NPSAR4,2025-12-26,1000650.56,6463.96,99.42,99.88,-18675.00,-0.46,4077302.25,1012861.60,4042986.42,2115.00,-1.13,,,,,,,,,,,,
NPSAR5,2025-12-26,996080.08,6463.96,99.94,100.51,-23245.48,-0.57,4077302.25,1012861.60,4042986.42,2115.00,-1.15,,,,,,,,,,,,
NPSAR6,2025-12-26,1002199.78,6463.96,100.95,101.38,-17125.78,-0.42,4077302.25,1012861.60,4042986.42,2115.00,-0.50,,,,,,,,,,,,
NPSAR7,2025-12-26,1010359.00,6463.96,102.12,102.35,-8966.56,-0.22,4077302.25,1012861.60,4042986.42,2115.00,-0.22,,,,,,,,,,,,
NPSAR8,2025-12-26,1010668.32,6463.96,102.95,103.17,-8657.24,-0.21,4077302.25,1012861.60,4042986.42,2115.00,-0.21,,,,,,,,,,,,
NPSAR9,2025-12-26,1014854.11,6463.96,103.16,103.27,-4471.45,-0.11,4077302.25,1012861.60,4042986.42,2115.00,-0.11,,,,,,,,,,,,
SPSAR1,2025-12-26,1003010.56,878.30,101.94,102.35,-16315.00,-0.40,4077302.25,1018447.26,4042986.42,7700.65,-1.32,,,,,,,,,,,,
SPSAR10,2025-12-26,2343752.50,23811.24,101.13,100.58,50270.00,0.55,9173930.00,2269671.26,9096719.38,-4508.58,0.00,,,,,,,,,,,,
SPSAR11,2025-12-26,2343752.50,11980.52,102.25,101.69,50270.00,0.55,9173930.00,2281501.98,9096719.38,7322.13,0.00,,,,,,,,,,,,
SPSAR12,2025-12-26,2343752.50,9678.66,101.83,101.28,50270.00,0.55,9173930.00,2283803.84,9096719.38,9623.99,-1.03,,,,,,,,,,,,
SPSAR13,2025-12-26,2343752.50,-848.83,99.85,99.31,50270.00,0.55,9173930.00,2294331.33,9096719.38,20151.48,-1.06,,,,,,,,,,,,
SPSAR2,2025-12-26,1003010.56,1327.84,94.66,95.04,-16315.00,-0.40,4077302.25,1017997.72,4042986.42,7251.11,-5.34,,,,,,,,,,,,
SPSAR3,2025-12-26,1000475.24,5206.10,97.33,97.78,-18850.32,-0.46,4077302.25,1014119.46,4042986.42,3372.85,-2.67,,,,,,,,,,,,
SPSAR4,2025-12-26,1002310.46,5897.80,99.40,99.82,-17015.10,-0.42,4077302.25,1013427.76,4042986.42,2681.15,-1.14,,,,,,,,,,,,
SPSAR5,2025-12-26,1010080.36,5882.86,100.40,100.63,-9245.20,-0.23,4077302.25,1013442.70,4042986.42,2696.10,-0.72,,,,,,,,,,,,
SPSAR6,2025-12-26,1013887.31,7697.70,102.17,102.31,-5438.25,-0.13,4077302.25,1011627.86,4042986.42,881.26,-0.14,,,,,,,,,,,,
SPSAR7,2025-12-26,1015393.92,7202.16,104.05,104.15,-3931.64,-0.10,4077302.25,1012123.40,4042986.42,1376.79,-0.10,,,,,,,,,,,,
SPSAR8,2025-12-26,1020002.94,8014.82,104.89,104.87,677.38,0.02,4077302.25,1011310.74,4042986.42,564.14,0.00,,,,,,,,,,,,
SPSAR9,2025-12-26,1020002.94,8371.58,105.17,105.15,677.38,0.02,4077302.25,1010953.98,4042986.42,207.38,0.00,,,,,,,,,,,,
DMA1,2025-12-26,0.00,0.00,98.80,98.80,0.00,0.00,4150941.00,0.00,4088067.00,0.00,-1.21,,,,,,,,,,,,
QAW NLONG1,2025-12-26,0.00,0.00,105.28,105.28,0.00,0.00,232160.94,0.00,229388.78,0.00,-0.06,,,,,,,,,,,,
QYE NLONG1,2025-12-26,0.00,0.00,100.16,100.16,0.00,0.00,2825815.73,0.00,2802851.01,0.00,-0.06,,,,,,,,,,,,
QAW NLONG10,2025-12-26,0.00,0.00,104.81,104.81,0.00,0.00,232160.94,0.00,229388.78,0.00,0.00,,,,,,,,,,,,
QYE NLONG10,2025-12-26,0.00,0.00,100.48,100.48,0.00,0.00,2825815.73,0.00,2802851.01,0.00,0.00,,,,,,,,,,,,
QAW NLONG11,2025-12-26,0.00,0.00,105.53,105.53,0.00,0.00,232160.94,0.00,229388.78,0.00,-0.16,,,,,,,,,,,,
QYE NLONG11,2025-12-26,0.00,0.00,100.05,100.05,0.00,0.00,2825815.73,0.00,2802851.01,0.00,-0.16,,,,,,,,,,,,
QAW NLONG12,2025-12-26,0.00,0.00,105.25,105.25,0.00,0.00,232160.94,0.00,229388.78,0.00,0.00,,,,,,,,,,,,
QYE NLONG12,2025-12-26,0.00,0.00,100.44,100.44,0.00,0.00,2825815.73,0.00,2802851.01,0.00,0.00,,,,,,,,,,,,
QAW NLONG13,2025-12-26,0.00,0.00,101.02,101.02,0.00,0.00,232160.94,0.00,229388.78,0.00,-0.90,,,,,,,,,,,,
QYE NLONG13,2025-12-26,0.00,0.00,99.10,99.10,0.00,0.00,2825815.73,0.00,2802851.01,0.00,-0.90,,,,,,,,,,,,
QAW NLONG14,2025-12-26,0.00,0.00,100.99,100.99,0.00,0.00,232160.94,0.00,229388.78,0.00,-1.05,,,,,,,,,,,,
QYE NLONG14,2025-12-26,0.00,0.00,98.95,98.95,0.00,0.00,2825815.73,0.00,2802851.01,0.00,-1.05,,,,,,,,,,,,
QAW NLONG15,2025-12-26,0.00,0.00,102.65,102.65,0.00,0.00,232160.94,0.00,229388.78,0.00,-1.03,,,,,,,,,,,,
QYE NLONG15,2025-12-26,0.00,0.00,98.97,98.97,0.00,0.00,2825815.73,0.00,2802851.01,0.00,-1.03,,,,,,,,,,,,
QAW NLONG16,2025-12-26,0.00,0.00,102.16,102.16,0.00,0.00,232160.94,0.00,229388.78,0.00,-0.96,,,,,,,,,,,,
QYE NLONG16,2025-12-26,0.00,0.00,99.04,99.04,0.00,0.00,2825815.73,0.00,2802851.01,0.00,-0.96,,,,,,,,,,,,
QAW NLONG17,2025-12-26,0.00,0.00,101.02,101.02,0.00,0.00,232160.94,0.00,229388.78,0.00,-0.90,,,,,,,,,,,,
QYE NLONG17,2025-12-26,0.00,0.00,99.10,99.10,0.00,0.00,2825815.73,0.00,2802851.01,0.00,-0.90,,,,,,,,,,,,
QAW NLONG18,2025-12-26,0.00,0.00,100.99,100.99,0.00,0.00,232160.94,0.00,229388.78,0.00,-1.05,,,,,,,,,,,,
QYE NLONG18,2025-12-26,0.00,0.00,98.95,98.95,0.00,0.00,2825815.73,0.00,2802851.01,0.00,-1.05,,,,,,,,,,,,
QAW NLONG19,2025-12-26,0.00,0.00,102.44,102.44,0.00,0.00,232160.94,0.00,229388.78,0.00,-1.03,,,,,,,,,,,,
QYE NLONG19,2025-12-26,0.00,0.00,98.97,98.97,0.00,0.00,2825815.73,0.00,2802851.01,0.00,-1.03,,,,,,,,,,,,
QAW NLONG2,2025-12-26,0.00,0.00,104.10,104.10,0.00,0.00,232160.94,0.00,229388.78,0.00,0.00,,,,,,,,,,,,
QYE NLONG2,2025-12-26,0.00,0.00,100.48,100.48,0.00,0.00,2825815.73,0.00,2802851.01,0.00,0.00,,,,,,,,,,,,
QAW NLONG20,2025-12-26,0.00,0.00,101.26,101.26,0.00,0.00,232160.94,0.00,229388.78,0.00,-0.96,,,,,,,,,,,,
QYE NLONG20,2025-12-26,0.00,0.00,99.04,99.04,0.00,0.00,2825815.73,0.00,2802851.01,0.00,-0.96,,,,,,,,,,,,
QAW NLONG21,2025-12-26,0.00,0.00,100.33,100.33,0.00,0.00,232160.94,0.00,229388.78,0.00,-0.90,,,,,,,,,,,,
QYE NLONG21,2025-12-26,0.00,0.00,99.10,99.10,0.00,0.00,2825815.73,0.00,2802851.01,0.00,-0.90,,,,,,,,,,,,
QAW NLONG22,2025-12-26,0.00,0.00,99.18,99.18,0.00,0.00,232160.94,0.00,229388.78,0.00,-1.41,,,,,,,,,,,,
QYE NLONG22,2025-12-26,0.00,0.00,98.95,98.95,0.00,0.00,2825815.73,0.00,2802851.01,0.00,-1.05,,,,,,,,,,,,
